filename,sentence,age range,gender
"02,210.mp3",Amasannyalaze gakubye embwa n'efiirawo oluvannyuma lw'embwa okuluma waya.,30-25,m
"02,211.mp3",Maama wange akubidde omusajja gw'abanja ssente z'enku naye omusajja takwata ssimu ye.,30-25,m
"02,212.mp3",Abaana b'ennaku zino tebakyamanyi kubuuza mu lulimi Luganda olw'okwagala ennyo okukozesa Olungereza.,30-25,m
"02,213.mp3",Kirungi nnyo w'ogenda okulundira enjuki nga waliwo ebimuli biyamabako nnyo enjuki okufuna omubisi.,30-25,m
"02,214.mp3",Mbu ku lunaku lw'abakyala abaami be balina okukola emirimu gyonna ewaka ng'abakyala nabo bawummuddemu.,30-25,m
"02,215.mp3",Omwaka gwakatandika naye okimanyi nti kati tuli mu mwezi gwa kusatu?,30-25,m
"02,216.mp3",Eyabadde ayagala okugula omubisi gw'enjuki yasanze guweddeyo.,30-25,m
"02,217.mp3",Abakozi b'amakampuni abamu babagambye kukolera waka.,30-25,m
"02,218.mp3",Olunaku lwa leero lwe tusoma ku nnima y'obutunda.,30-25,m
"02,219.mp3",Omusumba oyo bw'amaliriza okulyowa abantu emwoyo ng'agenda mu nnimiro ye.,30-25,m
"02,220.mp3",Kyokka omusajja abadde muntumulamu emisana naye bwe buziba ng'atandika okutigomya abantu.,30-25,m
"02,221.mp3",Omuntu yenna avuga ekidduka asaanye yeekalirize nnyo ddi lw'ateekeddwa okukola ssaaviisi y'emmotoka,30-25,m
"02,222.mp3",Kyewunyisa nga omuserikale akola ku bidduka ku nguudo tamanyi kuvuga mmotoka.,30-25,m
"02,223.mp3",Buli lw'onaavuga emmotoka n'otagirabirira bulungi naawe eggya kwewuunyisa mu kaseera akazibu.,30-25,m
"02,224.mp3",Mukwano gwange ayina emmotoka ng'ekolera ku mafuta n'amasannyalaze.,30-25,m
"02,225.mp3",Saagadde kusuula mugaati ogwo naye gubadde gwayiseeko nga gwonoonese.,30-25,m
"02,226.mp3",Makanika wange ye yekka mu bamakanika atatabika byuma biramu na bifu.,30-25,m
"02,227.mp3",Wabula ennaku zino emmotoka tekyali ya kwejalabya wabula yeetaagibwa mu maka.,30-25,m
"02,228.mp3",Nali sikkiririza mu kugula mmotoka nga nkyapangisa naye okufiirwa omukyala kyankyusa.,30-25,m
"02,229.mp3",Makanika yatumatizza okukeberanga oyiro buli ku makya okusobola okukuuma yingini nga nnamu.,30-25,m
"02,230.mp3",Mmaze emyaka mingi nga sibeera na jjeeke mu mmotoka naye olwagiteekamu omusumaali ne gufumita omupiira.,30-25,m
"02,231.mp3",Omukyala abadde asinga okuwoggana mu ddwaliro azadde bulungi.,30-25,m
"02,232.mp3",Enva endiirwa zikoze kinene nnyo mu kunyiriza abaana.,30-25,m
"02,233.mp3",Tekyandibadde kirungi omusawo okusooka okusaba omulwadde ensimbi nga tannamukolako,30-25,m
"02,234.mp3",Amalwaliro g'obwanannyini gajjanjaba bulungi okusinga aga gavumenti.,30-25,m
"02,235.mp3",Nawulira empewo nnyingi nga naakamala okuzaala.,30-25,m
"02,236.mp3",Abasawo b'ekinnansi beetaaga kuwandisibwa okuggyamu abafere.,30-25,m
"02,237.mp3",Mbu nina kweyambululira ebisiraani mu masa__anzira amasajja.,30-25,m
"02,238.mp3",Obulwadde bw'e China butandise okusaasaanira ensi yonna.,30-25,m
"02,239.mp3",Akulira eddwaliro ly'awo musajja wa kisa nnyo.,30-25,m
"02,240.mp3",Tekyandibadde kirungi amasannyalaze okuzikira mu malwaliro.,30-25,m
"02,241.mp3",Muwala wange agenda kufumbirwa musawo wa bwongo.,30-25,m
"02,242.mp3",Ekintamisa eddwaliro eryo kulinnya madaala kuba w'otukira waggulu nga okooye.,30-25,m
"02,243.mp3",Munnange abalwadde bakusobera bw'amala okuwona tayagala kusasula.,30-25,m
"02,244.mp3",Nina kulinda kujjanjaba okw'ekikungo nsobole okwejjanjabisa.,30-25,m
"02,245.mp3",Eddwaliro eryo baalisiga langi munnange ne linyirira.,30-25,m
"02,246.mp3",Nazzikuno nga abasawo tebabulwa mirimu naye kati nabo bayagga bambi.,30-25,m
"02,247.mp3",Maama tuulirako awo nga bw'olinda omusawo amalirize gw'ali naye mu nda.,30-25,m
"02,248.mp3",Addako ayingire mu nda mu kasenge namba kikumi.,30-25,m
"02,249.mp3",Mulwadde ki alese ekipande ky'omwana we wano?,30-25,m
"02,250.mp3",Ebbugumu lingi nnyo bikkula ku mwana oyo afune ku mpewo.,30-25,m
"02,251.mp3",Nnyabo genda ozaalire w'obadde onyweera eddagala .,30-25,m
"02,252.mp3",Si kirungi omukyala eyakazaala kutambula lugendo luwanvu.,30-25,m
"02,253.mp3",Bambi omusajja oyo abeereddewo nnyo mukyala we nga muzito.,30-25,m
"02,254.mp3",Abalwadde abazze okugemebwa Hepatitis B omulundi ogusooka bangi nnyo.,30-25,m
"02,255.mp3",Abalwadde abasigaddewo bagende bagira batuula mu weema eri eddako.,30-25,m
"02,256.mp3",Temwesindika mwenna tugenda kubajjanjaba muggwewo.,30-25,m
"02,257.mp3",Omulwadde oyo nga ali bubi nnyo mumutwale e Mulago wano tetujja mmusobola.,30-25,m
"02,258.mp3",Nnyingiddeko mu ggwanika naye katono nseseme.,30-25,m
"02,259.mp3",Si kirungi kumira ddagala nga tonnalya kantu konna.,30-25,m
"02,260.mp3",Ono ye mukyala eyasookera ddala okuzaalira mu ddwaliro lyaffe wano.,30-25,m
"02,261.mp3",Ennaku zino ssennyiga mungi nnyo mu bantu.,30-25,m
"02,262.mp3",Naye tekinologiya yatuyamba nnyo okudibya enkola y'okuba empiso ku kabina.,30-25,m
"02,263.mp3",Omusajja mukulu naye awoganye nga bamufumita empiso okumugyako omusaayi.,30-25,m
"02,264.mp3",Akayiso akagema measles kaluma nnyo okusinga obulala.,30-25,m
"02,265.mp3",Ekipande kyange ekyampeebwa nga bangema yellow fever sikiraba.,30-25,m
"02,266.mp3",Eddwaliro eryo lijjanjaba bulungi naye abantu tebalimanyi.,30-25,m
"02,267.mp3",Abazze okukola ku mannyo mutusonyiwemu dokita agakolako tannatuuka.,30-25,m
"02,268.mp3",Obukyafu obuli mu ddwaliro eryo bwe bwa lintamisa.,30-25,m
"02,269.mp3",Musawo bambi nkolako mangu omulwadde wange ali bubi nnyo.,30-25,m
"02,270.mp3",Emisuwa gyange ne bwe bagisiba girwawo okulabika okunzigyako omusaayi.,30-25,m
"02,271.mp3",Nali simanyi nti ne ku mutwe bateekako kanula.,30-25,m
"02,272.mp3",Omulwadde abadde mu kasenge number nnya asiibuddwa okuva mu ddwaliro.,30-25,m
"02,273.mp3",Emifaliso mugigye ku bitanda mwenna musobole okugyako.,30-25,m
"02,274.mp3",Leero Katonda atuwadde abalwadde bangi okusinga ku ba bulijjo.,30-25,m
"02,275.mp3",Eyebadde yeefudde dokita ng'agyako abantu ssente akwatiddwa.,30-25,m
"02,276.mp3",Emitendera emingi mu kutandika eddwaliro gya nnemesa ekirooto kyange.,30-25,m
"02,277.mp3",Naye okujjanjaba kwaffe okw'ekinnansi nakwo kwali kulungi.,30-25,m
"02,278.mp3",Okimanyi nti abantu abedda baawangaalanga nnyo okusinga aba kati?,30-25,m
"02,279.mp3",Buli muntu yandiriddenga balanced diet okusobola okukuuma omubiri gwe nga mulamu.,30-25,m
"02,280.mp3",Dduyiro oyo mulungi naye nze yannema okukola buli lunnaku.,30-25,m
"02,281.mp3",Kyokka abasawo abajja ku mulimu nga batamidde bakusobera.,30-25,m
"02,282.mp3",Abo bonna b'olaba abawanikiddwa amagulu mu ddwaliro bavuzi ba boda boda.,30-25,m
"02,283.mp3",Olina kukola masomo ga sayanseezi okusobola okufuuka omusawo.,30-25,m
"02,284.mp3",Omwana wange oyo ayagala kubeera musawo ng'akuze.,30-25,m
"02,285.mp3",Bw'ofumbirwa omusawo omanya nti ennyumba oli wakugisulamu wekka.,30-25,m
"02,286.mp3",Mulina kukeberanga ku kipande musobole okumanya ennaku zammwe.,30-25,m
"02,287.mp3",Emirembe gye gyeyongera omwavu tajja kusobola kujjanjabirwa mu malwaaliro.,30-25,m
"02,288.mp3",Tukukyusirizza mu mpeke z'obadde omira kuba obulwadde bugaanye.,30-25,m
"02,289.mp3",Yagenze mu ddwaliro nga alabika mulamu naye munnange eyo gye yafiiridde.,30-25,m
"02,290.mp3",Kasita olwala kansa omanya nti teri ddagala ligenda kukuwonya.,30-25,m
"02,291.mp3",Oyo omukazi awangadde n'obulwadde bwa mukenenya.,30-25,m
"02,292.mp3",Abasiraamu banguwa okuziika abafu baabwe basobole okusisinkana amangu katonda waabwe.,30-25,m
"02,293.mp3",Amaziga gamuyiseemu nga bamubikidde muganda we abadde abeera ebweru.,30-25,m
"02,294.mp3",Akubye omulanga nga bamubuulidde nti alina akawuka ka siriimu.,30-25,m
"02,295.mp3",Mukwano ggwange bamugaanye okugenda e Buwarabu kuba baamusanzeemu akafuba.,30-25,m
"02,296.mp3",Ekisaawe kyaffe eky'ennyonnyi kye kibadde kisinga obubi mu Africa.,30-25,m
"02,297.mp3",Ebizibu tebimanya nnyumba mbi kuba abadde yakafiirwa ate kati naye ali ku kitanda.,30-25,m
"02,298.mp3",Eddagala mulina kuliggyirayo ku kaddirisa kali ak'okubiri.,30-25,m
"02,299.mp3",Kyewuunyisa omusawo ajjanjaba obulwadde okufa obulwadde bwe bumu.,30-25,m
"02,300.mp3",Obulwadde bulumye nnyo omukyala oyo bambi.,30-25,m
"02,301.mp3",Ekitundu ky'omubiri kyonna bwe kirwaala toyinza kwebaka.,30-25,m
"02,302.mp3",Ojja kunywako ebijiiko bibiri ku lino eddagala buli lunaku.,30-25,m
"02,303.mp3",Edda twanywanga ttampeko emu ey'omululuuza ne tuwona.,30-25,m
"02,304.mp3",Oba lwaki buli ddagala ly'omusujja liba likaawa nnyo.,30-25,m
"02,305.mp3",Kwata amazzi gano omizise eddagala lyo.,30-25,m
"02,306.mp3",Teweerabira okuyitako ku kiriniki wali ofune eddagala ly'omusaayi.,30-25,m
"02,307.mp3",Embwa za kuno kwonna zeetaaga okugemebwa.,30-25,m
"02,308.mp3",Omusajja eyatomerwa endiga teyandisaanye kutwala muwala wa bandi.,30-25,m
"02,309.mp3",Abasajja baluyongoyongo baabakoledde eddagala eribawa essanyu.,30-25,m
"02,310.mp3",Ekiwundu ekyo kyetaaga kuteekako ssere kisobole okuwona.,30-25,m
"02,311.mp3",Omukyala avuddemu omusaayi mungi kuba ekirira bakisaze bubi.,30-25,m
"02,312.mp3",Omwana munda mu lubuto aba alya ku mmere maama we gy'alyako.,30-25,m
"02,313.mp3",Ka ttivi kalaga nti olina mwana muwala mu lubuto lwo.,30-25,m
"02,314.mp3",Obulwadde bwa sukaali buluma nnyo okukira Hepatitis B.,30-25,m
"02,315.mp3",Omwana wange yeerumika nnyo nga akyali muto.,30-25,m
"02,316.mp3",Yazirika oluvannyuma lw'okummugamba nti omwami we yawasa dda namba bbiri.,30-25,m
"02,317.mp3",Kasasiro w'omuddwaliro ayawulwamu okusinziira ku bulabe bw'alina.,30-25,m
"02,318.mp3",Nkeberaako mu liiso muguddemu akawuka naye kansiiwa luno.,30-25,m
"02,319.mp3",Kebera ku ddagala lyo nga tonnalimira olabe oba terinnayitako.,30-25,m
"02,320.mp3",Nze nvaako sinnatuuka kufumbirwa nkyasoma.,30-25,m
"02,321.mp3",Olumutuusizza mu ddwaliro bamuteereddewo ku macupa g'amazzi.,30-25,m
"02,322.mp3",Abaana b'essomero eryo bambala yunifoomu ennungi,30-25,m
"02,323.mp3",Eryo essomero lyayisizza abaana bangi mu ddaala erisooka.,30-25,m
"02,324.mp3",Omusomesa eyakubye omwana bamusibye.,30-25,m
"02,325.mp3",Bw'oba oyagala omwana abeere mukwano gwo tomukuba.,30-25,m
"02,326.mp3",Njagala nnyo omusomesa wange ow'Oluzungu.,30-25,m
"02,327.mp3",Nze nsinga okuwandiika obulungi mu kibiina.,30-25,m
"02,328.mp3",Mwana ki akasuse ennoni ku lubaawo?,30-25,m
"02,329.mp3",Ndi musanyufu nnyo ku lw'omwana wange okutandika okusoma.,30-25,m
"02,330.mp3",Oyo ye musomesa avunaanyizibwa ku kusula kw'abaana.,30-25,m
"02,331.mp3",Ssente zange ezibadde ku buliri wano ani azigyewo?,30-25,m
"02,332.mp3",Omusomesa akubye abayizi be olw'okugwa ebigezo.,30-25,m
"02,333.mp3",Omwana wange olubadde okuva ku ssomero n'alwala.,30-25,m
"02,334.mp3",Abayizi ab'eddira ennyonyi mu ngoberere mbatwale we tunaasisinkanga.,30-25,m
"02,335.mp3",Omuguzi w'ettaka abadde azze ne ba saveya akubiddwa emiggo.,30-25,m
"02,336.mp3",Mwe abasigadde mu kibiina temulina bye mugenda kulya?,30-25,m
"02,337.mp3",Omuyizi eyakubye omusomesa agobeddwa ku ssomero.,30-25,m
"02,338.mp3",Omusomesa azadde akaana kaddugavu nnyo kyokka nga ye mweru.,30-25,m
"02,339.mp3",Abadduukirize okuli abakyala n'abaami bayambye mu kuzikiza omuliro ku ssomero.,30-25,m
"02,340.mp3",Katemba w'okwekalakaasa ku sssomero ayingiddemu poliisi.,30-25,m
"02,341.mp3",Abayizi abamu basaakiriza nnyo banaabwe basobole okulwana.,30-25,m
"02,342.mp3",Oyo ye musomesa yekka awuliriza abayizi n'asalawo ekituufuu….,30-25,m
"02,343.mp3",Engatto zange ezisoma zaayulise.,30-25,m
"02,344.mp3",Omusomesa akubiriza ennyo abaana ku ssomero bamukyawa.,30-25,m
"02,345.mp3",Tugende tutuule wali mu kasiikirize.,30-25,m
"02,346.mp3",Abayizi b'essomero lino balina obugaali kwe batambulira,30-25,m
"02,347.mp3",Abantu bangi balina degree naye basuubuzi mu katale.,30-25,m
"02,348.mp3",Tuludde okunywa ku mata g'embuzi.,30-25,m
"02,349.mp3",Omuti ogubadde guliraanye ekisulo ky'abawala gugudde.,30-25,m
"02,350.mp3",Amasannyalaze gaagenda ku ssomero lyaffe kati tukozesa generator.,30-25,m
"02,351.mp3",Ezo emboga ze tugenda okulya olwaleero ffe abaazeerimira.,30-25,m
"02,352.mp3",Ababbi abazze okubba ku ssomero lyaffe bakubiddwa abayizi.,30-25,m
"02,353.mp3",Omukuumi wa geeti yaffe ku ssomero bamubbyeko akasaale nga yeebase.,30-25,m
"02,354.mp3",Omukulu w'essomero gwe baakakyusa okudda mu lino mukambwe nnyo.,30-25,m
"02,355.mp3",Amazzi gaabuze ku ssomero lyonna kati tugenda gganona ku luzzi.,30-25,m
"02,356.mp3",Omusomesa oyo anteeka ku bunkenke buli lw'ayingira mu kibiina kyaffe.,30-25,m
"02,357.mp3",Oyo omwana muganda w'oli gwe baakubira emiggo ku assembly.,30-25,m
"02,358.mp3",Muntu ki eyakuwadde data oyo gw'okozesa ku ssimu yo?,30-25,m
"02,359.mp3",Oyo omwana gw'ali mu kkuba bw'atyo yamukoze ki ekyo ekimuleetedde okumulumya ennyo?,30-25,m
"02,360.mp3",Tudduke nnyo omusomesa oyo kaatulabye eyatwalula esiridde.,30-25,m
"02,361.mp3",Okuva lwe nayingira mu ssomero lino nafuna emikwano mingi.,30-25,m
"02,362.mp3",Nsomedde mu ssomero lino okumala emyaka mukaaga.,30-25,m
"02,363.mp3",Mu luwummula nja kuba ntunda mu dduuka.,30-25,m
"02,364.mp3",Nsubira okuyita ebigezo kuba neetegese bulungi ekimala.,30-25,m
"02,365.mp3",Naye amasomero agamu gakuba nnyo abayizi embooko.,30-25,m
"02,366.mp3",Ekyanemesa okusoma okugenda ewala gyali miggo mingi gye baatukubanga.,30-25,m
"02,367.mp3",Waliwo eyayanudde engoye zange ku waya kyokka tazizza.,30-25,m
"02,368.mp3",Omusomesa oyo atusoma amannya buli ku makya n'ekawungeezi okulaba abataliiwo.,30-25,m
"02,369.mp3",Oba lwaki abayizi bangi beetamwa okusoma?,30-25,m
"02,370.mp3",Ojjukira ki ku lunaku lwo olwasooka nga waakagenda ku ssomero?,30-25,m
"02,371.mp3",Tewali kinakuwaza nga buli musomesa kukuwa home work.,30-25,m
"02,372.mp3",Ennaku eruma nga ozze ewaka okuva ku ssomero nga tewali kaakulya.,30-25,m
"02,373.mp3",Si kirungi kusala kibiina olw'okwagala okulaba omupiira ku misikirawala.,30-25,m
"02,374.mp3",Lwaki togaba yunifoomu eno ate nga tokyagyambala.,30-25,m
"02,375.mp3",Tugende tuliire wali wansi w'omuti gw'omuyembe kuba dining hall ejjude.,30-25,m
"02,376.mp3",Kizibu nnyo okusirika mu kibiina nga otudde n'emikwano gyo.,30-25,m
"02,377.mp3",Sisobola kwata bye nsoma mu mutwe nga sitaddeeko laadiyo.,30-25,m
"02,378.mp3",Nsanyuka nnyo nga omusomesa ateekeddwa okutusomesa ayosezza.,30-25,m
"02,379.mp3",Bw'owulira erinnya lyo nga terisomeddwa nga owanika omukono.,30-25,m
"02,380.mp3",Bintu ki by'oyagala ne by'otayagala ku ssomero lino?,30-25,m
"02,381.mp3",Njagala nnyo essomero lino kuba liwa omwana wange emirembe.,30-25,m
"02,382.mp3",Nze ngenda okuba nga mbasomesa olulimi Oluganda mu lusoma luno.,30-25,m
"02,383.mp3",Abaana bawoggannye nnyo nga omusomesa ayogedde oluzungu olumenyefu.,30-25,m
"02,384.mp3",Mpa ensonga ttaano lwaki tewazze kusoma ku lunaku lwokutaano.,30-25,m
"02,385.mp3",Mwanguwe tusooke ku line kuba emmere etera okuggwayo amangu.,30-25,m
"02,386.mp3",Ka tutandike olusoma lw'olwaleero nga twejjukanya ku bye twasomye eggulo.,30-25,m
"02,387.mp3",Ani ayinza okugezaako okwanukula ekibuuzo kyange?,30-25,m
"02,388.mp3",Nsinga kwagala musomesa wa kubala kuba teyeeganya kuddamu ng'omubuuziza.,30-25,m
"02,389.mp3",Engeri omusomesa oyo gy'awandiikamu yandibadde musawo kuba be bawandiika obubi.,30-25,m
"02,390.mp3",Bwe muba nga temulina bya kumbuuza nze ka mbabuuze.,30-25,m
"02,391.mp3",Omusomesa akubye buli muyizi abadde awoggana mu kibiina.,30-25,m
"02,392.mp3",Katonda yeebale kubanga okubye ku matu.,30-25,m
"02,393.mp3",Awoggana nga gwe bakuba empiso,30-25,m
"02,394.mp3",Omwana oyo alabika alina ebizibu bingi teyeetaba mu banne.,30-25,m
"02,395.mp3",Mbadde seetegerezanga bunene bwa mutwe gwe.,30-25,m
"02,396.mp3",Si kya magezi okwogera nga n'omusomesa ayogera.,30-25,m
"02,397.mp3",Tewaba abikkula olupapula lwe okutuusa nga mbagambye.,30-25,m
"02,398.mp3",Omwana wa ddobi amanyi okuzinga engoye.,30-25,m
"02,399.mp3",Akwatiddwa nga atoloka mu ssomero ne bamuyisa omuzadde.,30-25,m
"02,400.mp3",Tugende ku Canteen tufuneyo ku byokulya.,30-25,m
"02,401.mp3",Ani asobola okutuwandiikira erinnya lye ku lubaawo?,30-25,m
"02,402.mp3",Omusomesa w'Oluswayiri asomesa bulungi abayizi.,30-25,m
"02,403.mp3",Omusomesa eyali omugezi tatera kusomesa bulungi.,30-25,m
"02,404.mp3",Oba obudde bwaffe bwayonoonekera ki mu kusoma amasomo agamu.,30-25,m
"02,405.mp3",Ndi mweraliikirivu nti tetugenda kweyongerayo kusoma kuba taata ali ku kitanda.,30-25,m
"02,406.mp3",Nali neegwanyiza omuwala oyo nga tukyasoma.,30-25,m
"02,407.mp3",Abayizi ab'omukibiina ekisooka be bakyakwatiridde essomero lyaffe mu kuvuganya.,30-25,m
"02,408.mp3",Nategeezezza omusomesa w'emizannyo nti abaana abalina talanta basomere bwereere.,30-25,m
"02,409.mp3",Ddamu ombuulire ssomero ki mwe wafunira degree?,30-25,m
"02,410.mp3",Nkyebuuzaamu oba mukwano gwange yatikiddwa.,30-25,m
"02,411.mp3",Tutuuse we tutereka amagaali nga gonna gagudde wansi.,30-25,m
"02,412.mp3",Abaana abakwatiddwa nga babba ebibuuzo babatutte mu woofiisi y'omukulu w'essomero.,30-25,m
"02,413.mp3",Njagala kwogeramu naawe ku byabaddewo eggulo ku kyalo.,30-25,m
"02,414.mp3",Naffe mu mwaka ogwasooka twali bangi mu kibiina okusinga aba guno.,30-25,m
"02,415.mp3",Nze omu ku bayizi mu ssomero abaatandikawo enkola y'okusoma amawulire.,30-25,m
"02,416.mp3",Mukwano gwange teyasomye kubanga yafiiriddwa.,30-25,m
"02,417.mp3",Akatabo ako wakaggya wa?,30-25,m
"02,429.mp3",Bwe natuukako mu tterekero ly'ebitabo nga tekaliiyo nasanga yo bibiri byokka.,30-25,m
"02,418.mp3",Okimanyi abayizi baasulanga wabweru wa ssomero kyokka nga bazadde babwe balowooza nti basula munda.,30-25,m
"02,419.mp3",Nawulidde omwana w'omusomesa atukuba ennyo ng'ayimbira mu kibiina eggulo.,30-25,m
"02,420.mp3",Omuyizi eyajjaguza amazaalibwa ge mu kibiina baamutomedde.,30-25,m
"02,421.mp3",Mbadde nina okubeera mu lukiiko lw'essomero y'ensonga lwaki omwana wange mmunonye kikeerezi.,30-25,m
"02,422.mp3",Enku ze baaleetera essomero omulundi guno tezaaka bulungi.,30-25,m
"02,423.mp3",Mulimu ki gw'obadde okola ku kyeyo?,30-25,m
"02,424.mp3",Bampitira omulimu gw'okunaaza abakadde e Bungereza ne __aana okugendayo.,30-25,m
"02,425.mp3",Obwavu bw'ennaku zino buluma nnyo okusinga obw'edda kuba ebyetaagisa kati bingi.,30-25,m
"02,426.mp3",Omulundi gwange ogwasooka okulinnya ennyonyi yampisa bubi nnyo.,30-25,m
"02,427.mp3",Omuwala eyavudde ku kyeyo okukola obwa maid yeetuze.,30-25,m
"02,428.mp3",Omuwala eyafunira olubuto ku kyeyo bamukomezzaawo kuno okwaffe.,30-25,m
"02,430.mp3",Tosirikira mize nga ogirabye mu bantu wandiba oyina b'osobola okutaasa.,30-25,m
"02,431.mp3",Ekyatuuka ku mwami wange sikitegeera yali yagala kumperekerako mu ddwaliro.,30-25,m
"02,432.mp3",Essaati eyo nno nagigula luli mu katale k'omubuulo.,30-25,m
"02,433.mp3",Nsaba kundagirirako ku mmotoka ezisaabaza abantu abagenda e Masaka we zisimba.,30-25,m
"02,434.mp3",Omusajja oyo abadde atadde obulamu bwaffe mu matigga ng'ayagala kuvuga ng'atamidde.,30-25,m
"02,435.mp3",Okusinziira ku kigere ekyo tewali ngatto eyinza kkutuuka okugyako nga bakkoledde nkolere.,30-25,m
"02,436.mp3",Ekibanda ky'amanda eky'ewange emiryango kiyidde ne kisaanawo.,30-25,m
"02,437.mp3",Enkuba etonnye eno ebaddemu omuzira abaana ne bagulya.,30-25,m
"02,438.mp3",Ensiri nnyingi nnyo oyinza n'okulooza nti bazaaluza bwaluza.,30-25,m
"02,439.mp3",Kyokka namugamba nti todda mu buliri ku makya kuba kitwala emikisa gyaffe n'agaana.,30-25,m
"02,440.mp3",Omukazi yeefunyiridde okukola ekiwempe kyokka kimulemye okumalirirza.,30-25,m
"02,441.mp3",Twayombaganye ne mukyala wange nga entabwe eva kukulwawo kujjula mmere.,30-25,m
"02,442.mp3",Embalabe zimmazeeko emyaka abiri naye tezigenda.,30-25,m
"02,443.mp3",Oba lwaki ssekoko zibiika mu nsiko ate nga zibeera waka?,30-25,m
"02,444.mp3",Twagenze okuziikira mukozi munnaffe naye ate twaziise walala.,30-25,m
"02,445.mp3",Omuvubuka avuga pikipiki ennene akwana abawala bangi.,30-25,m
"02,446.mp3",Omuwala oyo mulungi naye alina olugambo tabeereka naye.,30-25,m
"02,447.mp3",Ekiseera kye namala mu kkomera kyandaga emikwano n'abalabe.,30-25,m
"02,448.mp3",Landlord waffe ayagala nnyo ssente okutuuka okutusasuza ttooyi ku nyumba kwe tusula.,30-25,m
"02,449.mp3",Maama amperezza emmere nnyingi era ngenda kumala akabanga nga sigula mmere.,30-25,m
"02,450.mp3",Yasanze omusota mu kabuyonjo.,30-25,m
"02,451.mp3",Yadduse gya mbwa bwe yawulidde nti eyali mukyala we amenye ennyumba ye okutwala ebintu.,30-25,m
"02,452.mp3",Bamulekwa baalwanidde ebintu bya kitaabwe nga engabana egaanye.,30-25,m
"02,453.mp3",Abakyala abamu balwawo okwoza mu nviiri zabwe ne zitandika okuwunya.,30-25,m
"02,454.mp3",Wuzi ezitunga engatto ngumu nnyo okusinga ezitunga ebitambaala.,30-25,m
"02,455.mp3",Abaana bange baagala nnyo okugenda mu ddundiro ly'ebisolo emirundi esatu mu mwaka.,30-25,m
"02,456.mp3",Amawulire g'ennaku zino galimu nnyo okuttingana kw'abantu.,30-25,m
"02,457.mp3",Olunaku olwaleero eyatandikawo obusikawutu lwe yafa.,30-25,m
"02,458.mp3",Nali simanyi nti n'abakazi basobola okuwagira omupiira bwe batyo.,30-25,m
"02,459.mp3",Omuwala oyo wanjawulo ku bawala bonna abaali bakoleddeko wano.,30-25,m
"02,460.mp3",Olowooza essaawa eyo gye yeesibye ku mukono ya ssente mmeka?,30-25,m
"02,461.mp3",Gwe bangatta naye mu kkanisa yansuulawo mu myezi ebbiri.,30-25,m
"02,462.mp3",Amasimu nga gaakajja mu Uganda omuntu eyagirinanga yagisibanga ku kakondo ka mpale.,30-25,m
"02,463.mp3",Ate nno mwattu omulembe gugenze gukyuka kuba kati abantu abasinga balina essimu.,30-25,m
"02,464.mp3",Emmali yange bagikwatidde e Busia kati noonya ssente kugiggyayo.,30-25,m
"02,465.mp3",Olunaku lwe bansiba lwe namanya nti kizibu okwewala ekkomera.,30-25,m
"02,466.mp3",Si kirungi kulowooza nti gwe asinga obulungi n'okutegeera buli w'oli.,30-25,m
"02,467.mp3",Gula ku liri edduuka lye twagulako lwe twali tuva mu kyalo.,30-25,m
"02,468.mp3",Bwe mbaamu n'akasente ngula nkoko nnansi kuba yo tebagikuba ddagala nga ziri endala.,30-25,m
"02,469.mp3",Omusajja oyo mugagga okusinziira ku bikolo by'emwanyi by'alina.,30-25,m
"02,470.mp3",Nkubirako ku ssimu ekawungeezi twongere okuwayaamu ku nsonga z'omulimu.,30-25,m
"02,471.mp3",Owange abakazi bansobera baagala nnyo obulumi ate gwe w'otuukira okuwummula ennyindo.,30-25,m
"02,472.mp3",Obusaanyi bwamalawo omusiri gwange ogwa lumonde.,30-25,m
"02,473.mp3",Buli lw'oba ovuga emmotoka siba enzigi ababbi baleme kubba bintu byo emabega.,30-25,m
"02,474.mp3",Emmotoka yange enywa bulungi amafuta osobola okugenda e Masaka ku mitwalo ena.,30-25,m
"02,475.mp3",Nkulamusizza ssebo nsaba kundagirira ku dduuka ly'engoye eriri wano okumpi.,30-25,m
"02,476.mp3",Ababbi babbye namba plate yange kati baagala ssente okugimpa.,30-25,m
"02,477.mp3",Omuntu asaanye okuzimba ekikomera ku nnyumba ye okwetangira bakyalakimpadde.,30-25,m
"02,478.mp3",Essimu yange yagudde mu mazzi kati tekyakola.,30-25,m
"02,479.mp3",Nsaba kunjazika ku ssimu yo nsobole okukubira jjajjange.,30-25,m
"02,480.mp3",Omusajja yateekako ekizindalo ku piki piki ye asobole okuwuliriza amawulire ku laadiyo.,30-25,m
"02,481.mp3",Gwe wandisirise n'otayogera kuba wanyiizizza dda.,30-25,m
"02,482.mp3",Omwami yantimpula agakonde ng'antebereza okuba omwenzi.,30-25,m
"02,483.mp3",Mwenna mbasaba okwongera okugumiikiriza tulinde omugenyi omukulu atuuke.,30-25,m
"02,484.mp3",Empuuta y'ennaku zino tekyawunnya nnyo nga empuuta y'edda.,30-25,m
"02,485.mp3",Embwa z'eggobe zaalidde embuzi y'omuserikale.,30-25,m
"02,486.mp3",Naye onno munnaffe awandiika engero zino mu mawulire amanyi ky'awandiikako.,30-25,m
"02,487.mp3",Bw'ova mu kibuga kyaffe omwezi gumu gwokka osanga kikyuse nnyo.,30-25,m
